Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
3000107,3.9,1,4.096613678948076,2.6715744012563802,3.912610216222484,3.912610216222484,76.995667,11.022477,2.6487894254678706,600,2.52332408691632,0,0,0,0,2,3.9,3.0,3.0,318
3000132,3.8,1,4.142885049917467,2.6606465122366183,3.9379207549934128,3.9379207549934128,77.015393,11.025083,2.880730402455067,400,2.52332408691632,0,1,0,0,2,3.8,3.0,3.0,124
3000122,3.5,1,4.139785284036618,2.6589059023688,3.9304641489457994,3.9304641489457994,77.00700302,11.02483917,2.2698930432832336,600,2.52332408691632,0,1,0,0,2,3.5,3.0,3.0,274
3001032,4.3,1,4.139785284036618,2.6589059023688,3.9304641489457994,3.9304641489457994,76.99959444,11.02216944,2.1380620914131687,500,2.52332408691632,0,0,0,0,2,4.3,4.0,4.0,147
3000021,4.1,1,4.148283714590577,2.6775814683941888,3.8643215276148863,3.8643215276148863,76.99501667,11.02127778,2.061755086347436,1200,2.52332408691632,0,1,0,0,3,4.1,4.0,4.0,243
18434000,3.8,1,4.1312486551442245,2.6631413612565447,2.6631413612565447,2.6631413612565447,76.971082,10.96185,2.6690052356020937,450,2.52332408691632,0,0,0,0,2,3.8,3.0,3.0,24
3000195,4.5,1,4.096613678948076,2.6715744012563802,3.9703423373463615,3.981935822225984,76.976268,11.001852,0.0,350,2.52332408691632,0,0,0,0,2,4.5,5.0,5.0,380
3000126,3.8,1,4.148283714590577,2.6775814683941888,3.863232669494242,4.1175816717290346,76.98431119,11.00863836,2.6690052356020937,1200,2.52332408691632,0,0,0,0,3,3.8,3.0,3.0,221
18280306,3.9,1,4.148283714590577,2.6775814683941888,3.863232669494242,4.1175816717290346,76.9754397,11.0030085,3.2240434662158735,700,2.52332408691632,0,1,0,0,2,3.9,3.0,3.0,85
3001489,4.2,1,4.148283714590577,2.6775814683941888,3.863232669494242,4.1175816717290346,76.98624135,11.00175265,2.6714566156262274,1200,2.52332408691632,0,0,0,0,3,4.2,4.0,4.0,40
3000770,4.0,1,4.139785284036618,2.6589059023688,3.830391161937558,4.088336676316538,76.98187642,11.00076241,3.4000134535609035,600,2.52332408691632,0,1,0,0,2,4.0,4.0,4.0,132
3000062,4.0,1,4.139785284036618,2.6589059023688,3.830391161937558,4.088336676316538,76.97649444,11.00366944,3.9496273607968755,1000,2.52332408691632,0,0,0,0,3,4.0,4.0,4.0,203
